Marital status;Application mode;Application order;Course;Daytime/evening attendance	;Previous qualification;Previous qualification (grade);Nacionality;Mother's qualification;Father's qualification;Mother's occupation;Father's occupation;Admission grade;Displaced;Educational special needs;Debtor;Tuition fees up to date;Gender;Scholarship holder;Age at enrollment;International;Curricular units 1st sem (credited);Curricular units 1st sem (enrolled);Curricular units 1st sem (evaluations);Curricular units 1st sem (approved);Curricular units 1st sem (grade);Curricular units 1st sem (without evaluations);Curricular units 2nd sem (credited);Curricular units 2nd sem (enrolled);Curricular units 2nd sem (evaluations);Curricular units 2nd sem (approved);Curricular units 2nd sem (grade);Curricular units 2nd sem (without evaluations);Unemployment rate;Inflation rate;GDP;Target
1;43;1;9238;1;1;2;1;34;34;99;99;2;0;0;0;1;0;1;29;0;9;16;17;16;12.588235294117649;0;10;13;14;13;13.357142857142858;0;0;0;0;Graduate
4;42;1;9147;1;1;2;1;37;38;7;3;1;1;0;0;1;1;0;33;0;0;5;5;1;10.0;0;0;5;5;0;0.0;0;0;3;2;Dropout
1;17;1;9254;1;1;1;1;38;38;0;5;1;0;0;0;1;1;0;20;0;0;6;9;4;10.75;0;0;6;12;0;0.0;0;0;3;2;Dropout
1;51;1;9070;1;1;1;1;38;38;9;9;2;1;0;0;1;1;0;21;0;4;12;13;5;13.2;0;4;12;12;4;13.5;0;0;2;3;Dropout
1;43;3;171;1;1;2;1;37;38;7;7;2;1;0;0;1;0;0;21;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;0;0;0;Dropout
1;1;1;9773;1;1;2;1;19;38;9;5;2;0;0;0;1;0;0;18;0;0;6;6;5;13.0;0;0;6;6;6;13.666666666666666;0;2;3;1;Graduate
3;17;1;9238;1;1;2;1;37;37;9;9;2;1;0;0;1;0;1;21;0;0;6;8;3;10.2;0;0;6;13;4;12.25;0;2;3;1;Enrolled
1;17;2;9670;1;1;0;1;3;3;4;10;1;1;0;0;1;1;0;21;0;0;6;10;6;11.875;0;0;6;8;5;12.0;0;1;1;3;Graduate
1;15;1;9085;1;1;2;41;3;3;4;2;0;0;0;0;1;0;0;18;1;0;6;13;6;13.0;0;0;6;15;6;12.25;0;1;1;3;Graduate
1;1;1;9238;1;1;1;1;19;19;9;9;1;0;0;0;1;0;1;18;0;0;6;8;6;13.5;0;0;6;9;6;12.833333333333334;0;1;1;3;Graduate
2;7;1;9070;1;43;2;1;37;1;9;7;2;0;0;0;1;0;0;33;0;0;6;7;6;15.0;0;0;6;8;3;11.0;0;1;1;3;Graduate
1;44;1;9085;1;39;2;1;38;38;9;7;2;0;0;0;1;0;0;20;0;2;6;9;6;12.666666666666666;0;1;6;12;2;13.0;0;3;0;2;Enrolled
1;44;1;9085;1;39;2;1;1;1;4;7;2;1;0;1;1;0;0;22;0;2;6;9;6;12.0;0;1;6;12;3;12.0;0;3;0;2;Dropout
1;39;1;9991;0;19;2;1;38;19;9;10;2;0;0;1;1;1;1;34;0;0;5;11;5;14.714285714285714;0;0;5;14;5;14.375;5;3;1;1;Graduate
1;18;1;9085;1;1;2;1;37;37;9;9;2;1;0;0;1;0;1;21;0;0;6;7;6;13.5;0;0;6;6;3;15.333333333333334;0;0;2;3;Dropout
1;1;1;9773;1;1;2;1;38;38;9;9;2;1;0;0;1;0;0;18;0;0;6;6;6;15.5;0;0;6;6;6;14.0;0;1;1;3;Graduate
1;1;1;9238;1;1;2;1;19;38;9;9;2;0;0;0;1;1;1;19;0;0;6;7;6;13.857142857142858;0;0;6;6;6;14.0;0;3;0;2;Graduate
1;1;1;9085;1;1;2;1;3;3;2;2;2;0;0;0;1;0;0;18;0;0;5;5;5;12.6;0;0;5;7;5;11.6;0;0;3;2;Graduate
1;17;5;9773;1;1;2;1;1;1;7;7;2;1;0;0;1;0;0;18;0;0;6;6;6;12.5;0;0;6;6;6;13.833333333333334;0;0;2;3;Graduate
1;17;2;9500;1;1;2;1;19;37;4;7;2;1;0;0;1;0;0;19;0;0;7;8;7;14.05;0;0;8;8;8;15.1;0;3;0;2;Graduate
1;39;1;9991;0;39;2;1;19;19;9;9;2;0;0;0;1;1;0;24;0;0;5;7;3;11.333333333333334;0;0;5;6;0;0.0;0;1;2;2;Dropout
1;1;2;171;1;1;2;1;3;1;2;3;2;1;0;0;1;0;0;19;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;2;3;1;Graduate
1;17;4;9085;1;1;2;1;19;36;90;7;2;1;0;0;1;0;0;20;0;0;5;7;4;12.4;0;0;5;9;5;12.666666666666666;0;0;3;2;Graduate
1;1;1;9773;1;1;1;1;1;38;9;9;1;0;0;0;1;0;1;18;0;0;6;6;6;12.166666666666666;0;0;6;8;6;12.666666666666666;0;2;1;3;Graduate
2;39;2;9670;1;1;0;1;37;37;9;9;0;0;0;0;1;1;1;36;0;0;5;5;5;11.4;0;0;5;7;5;11.6;0;0;0;0;Graduate
1;1;4;9670;1;1;1;1;1;1;7;7;1;1;0;0;1;0;0;20;0;0;6;7;0;0.0;0;0;6;6;0;0.0;0;3;1;1;Dropout
4;39;1;9500;1;19;2;1;38;19;5;7;2;0;0;0;1;0;1;26;0;0;7;13;5;12.74;0;0;8;12;6;10.978571428571428;0;3;1;1;Dropout
1;1;3;9500;1;1;2;1;19;38;1;1;2;1;0;0;1;0;0;18;0;0;8;8;7;13.614285714285714;0;0;8;8;7;13.614285714285714;0;2;3;1;Graduate
1;1;1;9670;1;1;2;1;38;19;7;10;2;0;0;0;1;0;0;23;0;0;6;11;6;11.875;0;0;6;9;5;12.833333333333334;0;1;1;3;Dropout
1;1;1;9500;1;1;2;1;3;1;2;3;2;0;0;0;1;0;0;18;0;0;7;8;6;13.958333333333334;0;0;8;8;8;14.71875;0;1;1;3;Graduate
4;43;2;9991;0;38;2;1;3;1;2;9;1;0;0;0;1;1;0;39;0;0;2;5;0;0.0;0;0;4;4;0;0.0;0;1;2;2;Dropout
1;1;1;9070;1;1;2;1;37;37;5;7;2;0;0;0;1;0;1;18;0;1;6;8;6;13.571428571428571;1;0;6;11;6;12.375;0;3;0;2;Graduate
1;44;1;9130;1;39;1;6;4;4;3;6;1;0;0;1;0;0;0;20;1;2;6;13;3;11.666666666666666;0;1;6;11;3;12.0;0;2;1;3;Dropout
1;39;1;9130;1;19;2;1;37;37;9;10;2;1;0;1;1;1;0;44;0;0;6;9;5;11.571428571428571;0;0;6;11;0;0.0;0;3;0;2;Dropout
1;39;1;9003;1;1;1;1;3;1;2;4;2;0;0;1;0;1;0;35;0;0;6;8;5;16.166666666666668;0;0;6;10;4;16.0;0;0;2;3;Dropout
1;17;1;9670;1;1;1;1;37;19;5;8;1;1;0;1;1;0;0;18;0;0;6;6;5;11.8;0;0;6;9;4;13.714285714285714;0;1;2;2;Dropout
1;1;2;9670;1;1;1;1;1;19;4;7;2;1;0;0;1;0;1;19;0;0;6;6;6;13.333333333333334;0;0;6;10;5;13.4;0;0;2;3;Graduate
1;44;1;9003;1;39;2;1;19;38;3;9;2;1;0;0;1;1;0;21;0;0;6;7;6;12.857142857142858;0;0;6;6;6;13.166666666666666;0;2;1;3;Graduate
2;39;1;9991;0;1;0;1;37;37;9;9;1;1;0;0;1;1;0;41;0;0;5;8;4;11.25;0;0;5;8;3;11.0;1;0;3;2;Dropout
5;7;1;9500;1;40;2;1;37;37;4;9;2;0;0;0;1;0;0;29;0;1;8;11;7;13.742857142857144;0;1;8;11;7;13.742857142857144;0;2;3;1;Graduate
1;18;2;9773;1;1;1;24;37;19;9;7;1;1;0;0;1;0;1;22;1;0;6;8;5;11.6;0;0;6;7;6;12.0;0;0;0;0;Graduate
1;18;4;171;1;1;2;1;1;4;9;5;2;1;0;1;0;1;0;20;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;0;0;0;Dropout
1;1;6;9238;1;1;0;1;1;38;194;163;1;1;0;1;1;0;1;20;0;0;6;8;5;11.6;0;0;6;8;4;11.75;0;0;2;3;Graduate
1;17;4;9773;1;1;2;1;1;1;5;5;1;0;0;1;1;1;0;20;0;0;6;7;5;12.2;0;0;6;6;6;12.333333333333334;0;2;3;1;Dropout
5;7;1;9130;1;3;2;1;19;38;9;6;3;0;0;0;0;0;0;27;0;1;5;8;3;14.666666666666666;2;0;5;7;2;13.0;2;1;2;2;Dropout
1;43;1;9147;1;1;2;1;38;19;141;171;1;0;0;0;1;0;0;19;0;0;5;11;5;11.5;0;0;5;9;2;10.666666666666666;0;3;0;2;Enrolled
1;18;3;9070;1;1;3;1;1;1;5;3;3;1;0;0;1;0;0;18;0;1;6;8;6;13.714285714285714;1;0;6;8;6;14.375;0;3;0;2;Graduate
1;17;1;9119;1;1;1;1;19;37;90;5;1;1;0;0;1;1;0;21;0;0;5;10;1;10.0;0;0;5;8;3;13.666666666666666;3;0;3;2;Dropout
1;1;2;9500;1;1;1;1;1;37;4;4;1;1;0;0;1;0;1;19;0;0;7;7;7;12.495714285714286;0;0;8;9;7;12.242857142857144;0;1;1;3;Dropout
1;17;6;9119;1;1;1;1;19;19;4;0;1;1;0;0;1;1;0;20;0;0;5;7;4;13.0;0;0;5;9;5;14.833333333333334;3;0;3;2;Graduate
1;7;1;9500;1;3;1;1;37;37;90;90;2;1;0;0;1;1;0;30;0;0;8;8;0;0.0;8;0;8;8;0;0.0;8;0;0;0;Dropout
1;17;1;9085;1;1;2;1;3;19;5;5;2;1;0;0;1;0;0;18;0;0;5;9;3;13.666666666666666;1;0;5;5;5;12.0;0;2;3;1;Graduate
1;1;4;9500;1;1;1;1;19;38;7;7;1;1;0;0;1;0;1;18;0;0;7;7;7;14.572857142857142;0;0;8;9;8;14.955555555555556;0;2;1;3;Graduate
1;1;1;9670;1;1;2;1;3;1;1;7;2;0;0;0;1;0;0;22;0;0;5;6;3;11.333333333333334;0;0;5;5;0;0.0;0;0;0;0;Dropout
2;1;4;9500;1;1;2;1;1;37;4;9;2;0;0;0;1;0;1;18;0;0;7;7;6;14.066666666666668;0;0;7;7;6;14.066666666666668;0;0;3;2;Graduate
1;44;1;9003;1;39;2;1;4;5;4;2;2;0;0;0;1;1;0;21;0;0;6;15;5;11.857142857142858;0;0;6;17;5;10.571428571428571;0;3;1;1;Enrolled
1;17;1;8014;0;1;1;1;38;37;6;6;1;0;0;0;1;0;1;24;0;0;6;11;4;12.0;0;0;6;7;6;13.0;0;1;2;2;Graduate
1;43;2;9500;1;1;1;1;38;37;4;4;1;1;0;0;1;1;1;28;0;18;23;23;20;13.5;3;18;23;23;20;13.5;3;0;3;2;Graduate
1;18;1;9500;1;1;1;1;38;37;9;7;1;1;0;0;1;0;0;19;0;0;8;8;8;13.11625;0;0;8;8;8;13.11625;0;0;0;0;Graduate
4;39;1;8014;0;3;0;1;37;37;9;9;2;0;0;0;1;0;1;43;0;0;6;7;5;12.2;0;0;6;6;6;12.333333333333334;0;0;0;0;Graduate
2;44;1;8014;0;39;2;1;37;19;9;10;2;0;0;0;1;0;0;33;0;3;6;7;6;15.714285714285714;0;2;6;7;6;15.5;0;3;0;2;Graduate
1;1;1;9773;1;1;1;1;37;37;0;5;1;1;0;0;1;0;0;20;0;0;4;8;0;0.0;0;0;4;8;0;0.0;0;0;3;2;Dropout
1;1;1;9070;1;1;1;1;1;1;4;4;2;0;0;0;0;0;0;18;0;1;6;10;5;12.2;1;0;6;11;4;10.833333333333334;0;3;0;2;Enrolled
1;1;4;9085;1;1;2;1;3;1;1;4;1;1;0;0;1;0;1;19;0;0;6;7;6;14.857142857142858;0;0;6;10;6;13.11111111111111;0;2;1;3;Graduate
1;5;4;9853;1;1;1;1;3;38;3;8;0;1;0;0;1;0;0;21;0;0;6;9;5;12.6;0;0;6;9;3;11.666666666666666;0;0;0;0;Enrolled
1;17;4;9119;1;1;2;1;38;37;5;7;1;1;0;0;1;1;0;18;0;0;5;7;4;12.0;0;0;5;10;3;13.0;3;0;3;2;Enrolled
1;17;6;9500;1;1;2;1;38;1;9;10;2;1;0;0;1;0;0;18;0;0;7;8;7;12.217142857142855;0;0;8;11;7;12.11875;0;1;1;3;Graduate
1;7;1;9003;1;4;1;1;3;1;2;4;1;1;0;0;1;0;0;31;0;8;12;12;11;13.818181818181818;0;4;12;16;12;13.461538461538462;0;3;3;0;Graduate
1;44;1;9147;1;39;1;1;19;1;4;9;1;1;0;0;1;0;0;21;0;4;7;10;6;11.333333333333334;0;1;5;6;5;11.2;0;1;1;3;Graduate
1;39;1;171;1;1;2;1;3;1;2;10;1;1;0;0;1;1;0;24;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;0;0;0;Graduate
1;39;1;9119;1;1;2;1;37;19;9;3;1;0;0;0;1;1;1;28;0;0;5;16;3;14.333333333333334;0;0;5;9;5;12.428571428571429;0;0;0;0;Enrolled
1;1;1;9991;0;1;1;1;19;37;9;9;1;1;0;0;1;0;0;20;0;0;5;10;0;0.0;0;0;5;10;0;0.0;3;0;3;2;Enrolled
1;1;5;9500;1;1;0;1;1;1;3;4;0;0;0;0;1;0;0;20;0;0;7;9;5;12.04;0;0;7;9;6;11.77142857142857;0;2;1;3;Enrolled
1;1;1;171;1;1;2;1;1;40;4;3;2;1;0;0;1;0;0;20;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;1;1;3;Graduate
1;43;2;9238;1;1;1;1;34;30;0;5;1;1;0;0;1;1;0;22;0;0;6;11;0;0.0;0;0;5;10;0;0.0;0;0;0;0;Dropout
1;7;1;9500;1;3;2;1;37;37;4;4;2;0;0;0;1;0;0;25;0;0;8;8;7;14.805714285714286;0;0;8;8;7;14.805714285714286;0;1;2;2;Graduate
1;17;1;9238;1;1;1;1;37;38;9;5;1;0;0;0;1;0;1;19;0;0;6;11;5;11.6;0;0;6;10;6;11.714285714285714;0;3;3;0;Graduate
2;39;1;9500;1;3;1;1;1;1;4;6;2;0;0;1;0;0;0;30;0;3;7;11;3;12.333333333333334;0;3;7;9;3;11.666666666666666;0;3;0;2;Dropout
1;39;1;9556;1;1;2;1;37;37;9;8;0;1;0;0;1;0;1;36;0;0;7;11;6;12.35;0;0;7;12;5;12.5;0;0;2;3;Graduate
1;1;1;9085;1;1;2;1;19;38;9;9;2;1;0;0;1;0;0;19;0;0;6;7;6;16.0;0;0;6;8;6;15.875;0;2;1;3;Graduate
2;43;1;9773;1;1;2;1;37;37;5;0;3;0;0;1;0;1;0;51;0;0;4;4;0;0.0;0;0;4;4;0;0.0;0;2;3;1;Dropout
1;7;1;9500;1;3;1;1;19;38;4;10;2;1;0;0;1;0;0;23;0;1;7;8;6;14.357142857142858;0;1;7;8;6;14.357142857142858;0;0;3;2;Graduate
1;44;1;9085;1;1;1;1;1;1;4;3;2;1;0;0;1;0;0;20;0;0;6;13;5;11.8;0;0;6;19;4;12.0;0;2;1;3;Enrolled
1;1;2;171;1;1;1;1;3;39;1;3;2;1;0;0;1;1;0;17;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;3;3;0;Enrolled
1;44;1;171;1;39;0;1;1;1;1;7;1;0;0;0;1;1;0;19;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;2;1;3;Dropout
1;17;1;9773;1;1;1;1;1;1;4;7;1;1;0;1;1;0;0;18;0;0;6;6;6;11.666666666666666;0;0;6;6;6;12.333333333333334;0;3;1;1;Graduate
1;39;1;9500;1;1;0;1;1;37;9;9;1;1;0;0;1;1;0;27;0;0;7;7;7;14.085714285714284;0;0;7;7;7;14.085714285714284;0;0;3;2;Enrolled
1;1;1;9773;1;1;2;1;19;19;4;3;1;0;0;0;1;0;0;19;0;0;6;6;6;13.166666666666666;0;0;6;6;6;15.0;0;3;1;1;Graduate
1;39;1;33;1;1;2;1;19;37;9;9;0;0;0;0;1;1;0;25;0;0;7;13;2;15.0;0;0;7;12;2;11.5;0;2;1;3;Dropout
1;1;2;9773;1;1;2;1;1;1;4;9;2;1;0;0;1;1;1;19;0;0;6;7;6;13.666666666666666;0;0;6;6;6;13.833333333333334;0;2;3;1;Graduate
2;39;1;9773;1;1;2;1;37;37;7;4;2;0;0;0;1;1;0;43;0;0;6;10;4;11.75;0;0;6;7;0;0.0;0;3;3;0;Dropout
1;39;1;9991;0;3;1;1;19;1;9;5;2;0;0;0;1;0;0;25;0;0;5;14;1;11.0;0;0;5;11;2;12.666666666666666;4;3;1;1;Dropout
1;39;2;9147;1;19;2;1;38;19;4;10;1;0;0;0;0;1;0;32;0;0;5;5;0;0.0;0;0;5;9;0;0.0;0;1;2;2;Dropout
1;16;2;9070;1;1;2;1;1;3;4;2;1;1;0;0;1;0;0;18;0;0;6;11;1;11.0;1;0;6;11;4;11.0;4;0;3;2;Enrolled
1;39;1;9670;1;6;2;1;1;1;90;3;0;1;0;0;1;1;0;30;0;0;5;5;0;0.0;0;0;5;5;0;0.0;0;0;3;2;Dropout
1;1;2;9773;1;1;2;1;1;1;4;3;2;0;0;0;1;1;1;18;0;0;6;6;6;12.666666666666666;0;0;6;6;6;11.5;0;3;1;1;Graduate
1;39;1;9119;1;40;1;1;1;1;5;10;2;0;0;0;1;1;0;25;0;2;5;6;5;14.2;0;1;5;5;2;13.5;0;3;1;1;Enrolled
1;17;1;9500;1;1;2;1;3;3;2;3;2;0;0;0;1;0;0;19;0;0;8;8;8;13.3475;0;0;8;8;8;13.3475;0;0;0;0;Graduate
1;7;1;9070;1;3;1;1;4;4;2;2;1;0;0;0;1;1;0;28;0;0;6;9;2;12.0;0;0;6;10;3;12.666666666666666;0;2;3;1;Dropout
1;1;2;9500;1;1;1;1;19;1;4;7;1;0;0;0;1;0;1;20;0;0;7;9;5;13.188;0;0;8;9;7;12.892857142857142;0;1;1;3;Enrolled
1;1;4;9254;1;1;0;1;37;37;9;7;1;1;0;0;1;0;0;24;0;0;6;14;2;10.5;0;0;6;11;1;10.0;0;1;2;2;Dropout
1;1;1;9238;1;1;2;1;37;38;9;9;1;0;0;0;1;0;1;19;0;0;6;7;5;12.333333333333334;0;0;6;7;6;12.833333333333334;0;2;3;1;Graduate
1;1;1;8014;0;1;1;1;37;38;9;10;1;0;0;0;1;0;0;19;0;0;6;6;6;12.666666666666666;0;0;6;6;6;11.666666666666666;0;2;3;1;Graduate
1;17;1;9238;1;1;2;1;19;37;9;9;1;1;0;0;1;0;1;21;0;0;6;7;6;13.333333333333334;0;0;6;7;6;13.5;0;2;1;3;Graduate
1;1;1;9147;1;1;1;1;3;19;3;3;1;0;0;0;1;1;0;19;0;0;5;6;5;12.6;0;0;5;13;5;11.8;5;3;1;1;Graduate
1;17;1;9130;1;1;1;1;19;38;4;7;1;0;0;0;1;1;0;19;0;0;5;11;4;12.0;1;0;5;9;5;12.6;0;0;0;0;Graduate
2;44;1;9003;1;39;2;1;37;37;4;7;2;0;0;0;1;1;0;37;0;0;6;17;1;12.0;0;0;6;23;2;10.5;1;3;1;1;Dropout
1;43;6;9238;1;1;1;1;34;34;0;0;1;0;0;0;1;0;1;23;0;15;16;18;16;13.0;0;11;13;15;13;13.266666666666667;0;0;0;0;Graduate
1;44;1;9003;1;39;2;1;3;1;2;6;3;1;0;0;0;0;0;20;0;0;6;10;6;13.375;0;0;6;10;6;13.0;0;3;1;1;Graduate
1;42;1;9853;1;1;1;1;37;38;3;3;1;0;0;0;1;0;0;20;0;0;6;8;5;11.0;0;0;6;10;3;10.666666666666666;0;2;3;1;Dropout
1;1;1;9500;1;1;2;1;37;37;7;9;2;1;0;0;1;0;1;18;0;0;7;7;6;12.666666666666666;0;0;7;7;6;12.666666666666666;0;0;3;2;Graduate
1;1;4;9500;1;1;2;1;19;19;1;1;1;1;0;0;1;0;0;18;0;0;8;12;7;12.857142857142858;0;0;8;12;7;12.857142857142858;0;2;3;1;Graduate
1;43;1;9147;1;1;2;1;4;19;2;1;2;0;0;0;1;0;0;23;0;7;11;18;11;15.090909090909092;1;2;6;7;6;14.5;0;0;0;0;Dropout
1;1;1;9238;1;1;2;1;19;37;5;4;2;1;0;0;1;0;1;18;0;0;6;6;6;14.666666666666666;0;0;6;6;6;15.166666666666666;0;0;0;0;Graduate
1;10;1;9500;1;1;2;24;3;3;2;9;2;1;0;1;0;0;0;23;1;0;8;11;7;11.328571428571427;0;0;8;11;7;11.328571428571427;0;2;3;1;Dropout
1;17;1;9130;1;1;1;1;3;19;2;9;1;0;0;0;1;0;0;18;0;0;5;14;2;12.0;2;0;5;6;5;12.6;0;0;0;0;Graduate
1;43;1;9556;1;1;2;1;1;1;4;8;2;1;1;0;1;0;0;20;0;1;7;9;7;12.333333333333334;0;0;8;8;8;12.625;0;2;3;1;Enrolled
1;1;1;9773;1;1;1;1;3;2;2;1;1;1;0;0;1;0;0;22;0;0;6;13;2;12.0;0;0;6;14;1;10.0;0;0;0;0;Dropout
2;1;1;9238;1;1;2;1;37;37;5;5;1;0;0;0;1;0;0;20;0;0;6;7;6;11.5;0;0;6;6;6;11.666666666666666;0;0;3;2;Graduate
1;43;1;9500;1;1;2;1;4;19;4;10;0;0;0;0;1;1;0;18;0;0;7;7;7;11.828571428571427;0;0;8;10;7;12.9125;0;3;0;2;Graduate
1;1;1;9238;1;1;2;1;19;1;1;3;0;0;0;0;1;0;0;21;0;0;6;0;0;0.0;0;0;6;0;0;0.0;0;3;3;0;Dropout
1;51;1;9500;1;1;1;1;37;38;3;3;2;1;0;0;1;0;1;20;0;2;7;7;7;16.13142857142857;0;0;8;9;8;15.52222222222222;0;1;1;3;Graduate
1;39;1;8014;0;1;2;1;34;34;0;0;0;1;0;0;1;0;0;27;0;0;6;11;4;12.25;0;0;6;16;3;12.0;0;0;3;2;Dropout
1;17;1;9853;1;1;1;1;37;38;9;9;1;1;0;0;1;0;1;21;0;0;6;9;5;12.0;0;0;6;8;5;11.2;0;1;2;2;Dropout
1;44;3;9085;1;39;2;1;1;19;4;1;2;1;0;0;1;0;0;19;0;0;5;10;1;13.0;1;0;5;8;3;15.333333333333334;0;2;3;1;Enrolled
2;39;1;9500;1;1;2;1;37;37;9;9;0;1;0;0;1;0;0;39;0;0;7;8;5;12.16;0;0;7;8;5;12.16;0;0;3;2;Enrolled
1;1;5;9500;1;1;2;1;38;38;9;9;2;1;0;0;1;0;0;18;0;0;8;8;8;12.82875;0;0;8;8;8;12.82875;0;0;0;0;Dropout
1;17;3;9254;1;1;1;1;1;1;4;4;1;0;0;0;0;0;0;18;0;0;5;5;5;10.4;0;0;6;13;0;0.0;0;1;2;2;Dropout
1;39;1;9119;1;19;2;1;37;38;3;7;0;0;0;0;1;1;1;29;0;0;5;6;0;0.0;0;0;5;7;0;0.0;0;2;1;3;Dropout
1;44;1;9003;1;39;2;1;37;38;9;6;3;0;0;0;1;0;1;20;0;0;6;8;6;12.625;0;0;6;10;6;13.2;0;3;1;1;Graduate
1;53;1;9085;1;42;2;1;3;1;2;8;2;1;0;0;1;0;0;21;0;7;11;15;10;14.5;0;4;9;15;8;14.0;0;0;2;3;Graduate
1;1;3;9500;1;1;1;1;38;38;9;8;1;1;0;0;1;0;1;19;0;0;8;8;7;12.785714285714286;0;0;8;8;7;12.785714285714286;0;2;3;1;Graduate
1;39;1;9670;1;1;1;1;34;34;0;0;0;1;0;0;1;0;0;24;0;0;5;10;3;13.0;0;0;5;11;3;11.333333333333334;0;0;3;2;Dropout
1;1;2;9773;1;1;2;1;19;38;5;0;2;1;0;0;1;0;0;19;0;0;6;11;1;13.0;0;0;5;10;0;0.0;0;0;3;2;Dropout
1;16;3;9853;1;1;2;1;19;37;9;9;1;1;0;0;1;0;0;19;0;0;6;8;5;12.2;0;0;6;8;5;11.8;0;1;2;2;Enrolled
1;1;4;9670;1;1;1;1;1;38;4;7;1;1;0;0;1;0;1;19;0;0;6;8;6;13.375;0;0;6;7;6;12.285714285714286;0;1;1;3;Graduate
1;1;3;9085;1;1;2;1;1;38;9;90;2;0;0;0;1;0;0;21;0;0;5;7;5;12.0;0;0;5;7;4;12.5;0;0;3;2;Graduate
1;1;1;171;1;1;2;1;1;19;3;9;2;1;0;0;1;0;0;18;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;2;3;1;Graduate
1;1;3;171;1;1;1;1;38;37;9;3;2;1;0;1;0;1;1;19;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;0;0;0;Dropout
1;39;1;9254;1;1;2;1;3;1;6;6;1;1;0;0;1;0;0;24;0;0;6;8;5;12.6;0;0;6;7;5;12.2;0;0;0;0;Graduate
2;39;1;171;1;12;0;1;37;37;7;7;0;1;0;0;1;1;0;36;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;0;3;2;Graduate
1;1;1;9130;1;1;2;1;3;1;2;4;1;0;0;0;1;1;0;18;0;0;5;7;3;13.666666666666666;0;0;5;5;5;13.2;0;0;3;2;Graduate
1;39;1;9130;1;19;2;1;34;34;99;99;0;0;0;0;1;1;0;31;0;0;5;5;0;0.0;0;0;5;5;0;0.0;0;0;3;2;Dropout
1;17;1;9670;1;1;1;1;38;37;9;8;1;1;0;0;1;1;1;19;0;0;6;6;6;13.333333333333334;0;0;6;7;6;13.285714285714286;0;0;2;3;Graduate
1;1;1;9085;1;1;1;1;38;37;9;9;1;1;0;0;1;0;0;21;0;0;5;10;3;11.666666666666666;0;0;5;5;5;13.0;0;1;2;2;Graduate
1;43;1;9119;1;1;1;1;1;38;4;7;0;0;0;0;1;1;0;19;0;0;5;8;5;12.0;0;0;5;12;2;10.5;0;3;0;2;Enrolled
1;1;1;9085;1;1;2;1;3;3;1;90;3;0;0;0;1;0;0;18;0;0;5;6;4;13.75;0;0;5;8;5;14.857142857142858;0;0;3;2;Graduate
1;1;1;9500;1;1;2;1;19;19;9;7;2;0;0;0;1;0;1;19;0;0;7;12;6;13.766666666666666;0;0;8;10;7;14.051428571428572;0;3;3;0;Graduate
1;51;1;9147;1;1;1;1;19;38;9;8;1;0;0;0;1;1;0;20;0;0;5;7;5;11.0;0;0;5;7;3;10.0;0;0;2;3;Enrolled
1;1;6;9500;1;1;2;1;38;38;9;9;2;1;0;0;1;0;1;18;0;0;7;11;6;11.994444444444444;0;0;8;11;7;12.43142857142857;0;3;3;0;Graduate
1;17;2;9556;1;1;1;1;38;19;7;7;1;1;0;0;1;0;0;20;0;0;7;13;4;13.5;0;0;7;11;4;11.225;0;1;1;3;Dropout
1;1;1;9500;1;1;2;1;1;19;3;3;2;1;0;0;1;0;1;18;0;0;7;7;7;15.101428571428572;0;0;8;8;8;16.09375;0;1;1;3;Graduate
1;1;3;9500;1;1;1;1;3;1;2;5;2;0;0;0;1;0;0;19;0;0;7;0;0;0.0;0;0;8;0;0;0.0;0;0;3;2;Dropout
2;1;2;8014;0;1;0;1;37;1;9;10;0;1;0;0;1;0;0;43;0;0;6;6;6;13.0;0;0;6;6;6;12.5;0;0;0;0;Graduate
1;1;1;171;1;1;3;1;5;3;3;3;2;0;0;0;1;0;0;18;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;3;0;2;Graduate
2;39;1;9500;1;3;1;1;1;1;4;6;1;0;0;0;1;1;0;32;0;0;7;7;7;13.62857142857143;0;0;8;8;8;13.9125;0;3;0;2;Graduate
1;44;1;9119;1;39;2;1;5;41;3;2;2;0;0;0;1;1;0;23;0;3;7;12;3;14.0;0;1;6;12;1;14.0;0;2;1;3;Enrolled
1;17;2;9238;1;1;2;1;37;37;9;4;1;0;0;0;1;0;1;19;0;0;6;7;6;14.142857142857142;0;0;6;6;6;15.0;0;3;0;2;Graduate
1;44;1;9238;1;39;1;1;1;19;4;5;2;0;0;1;0;1;0;27;0;3;6;8;5;11.6;0;2;6;9;5;12.0;0;3;0;2;Dropout
1;1;1;9147;1;1;2;1;19;38;9;9;2;1;0;0;1;0;0;26;0;0;5;6;0;0.0;0;0;5;0;0;0.0;0;3;3;0;Dropout
